2015 80 0 0 
480 11
 DATA:
 115.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 116.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 117.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 118.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 119.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 120.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 121.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 122.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 123.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 124.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 125.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 126.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 127.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 128.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 129.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 130.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 131.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 132.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 133.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 134.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 135.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 136.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 137.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 138.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 139.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 140.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 141.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 142.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 143.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 144.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 145.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 146.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 147.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 148.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 149.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 150.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 151.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 152.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 153.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 154.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 155.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 156.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 157.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 158.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 159.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 160.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
 161.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00   5.00   5.00   0.00
