File created on 2025-03-04T16:03:35.267070
32 min time shift appliedSource data from dscovrFile created on 2025-03-04 16:03:35.266466#COOR
GSM


#START
2017 09 06 21 52 00 000        2.18      -1.02       0.38    -378.89      26.28      15.50       2.54   29746.59
2017 09 06 21 53 00 000        2.05      -1.58       0.34    -380.53      11.13      -8.75       2.37   29093.09
2017 09 06 21 54 00 000        2.12      -0.41      -0.17    -377.10      27.05       4.19       2.18   30721.73
2017 09 06 21 55 00 000        1.03      -1.60       0.58    -387.59      10.47     -18.39       3.21   56603.73
2017 09 06 21 56 00 000        1.45      -0.90       1.09    -387.78       7.90     -11.85       3.16   48337.00
2017 09 06 21 57 00 000        1.70      -1.22       1.53    -388.37       6.85      -7.12       2.92   33320.54
2017 09 06 21 58 00 000        0.89      -1.77       1.52    -397.01       6.31      -3.70       3.19   35092.13
2017 09 06 21 59 00 000       -0.47      -2.11       0.73    -407.27       8.72      -5.46       3.78   47183.23
2017 09 06 22 00 00 000       -0.52      -1.28       1.05    -413.69       9.40      -8.68       4.43   97366.74
2017 09 06 22 01 00 000       -1.94      -0.44      -0.34    -426.59      15.99     -12.60       6.69  189902.61
2017 09 06 22 02 00 000       -1.90      -0.44      -0.65    -422.36      14.06     -10.92       6.25  132118.70
2017 09 06 22 03 00 000       -2.04      -0.76      -0.70    -421.78      11.24      -9.52       5.99  118642.88
2017 09 06 22 04 00 000       -2.18      -0.53      -0.21    -418.94       8.36      -6.21       5.99  125982.06
2017 09 06 22 05 00 000       -1.54      -1.76      -0.02    -415.24      -6.33      -3.08       5.18   84379.54
2017 09 06 22 06 00 000       -1.45      -1.72      -0.47    -412.22      -6.25      -6.18       4.91   78526.84
2017 09 06 22 07 00 000       -0.87      -2.24       0.75    -403.89      -2.83      -4.44       3.70   39841.37
2017 09 06 22 08 00 000       -0.44      -2.44       0.68    -398.55       2.61      -6.26       3.41   36658.03
2017 09 06 22 09 00 000       -0.01      -2.35       0.49    -386.53       9.61     -19.98       3.16   55749.39
2017 09 06 22 10 00 000        1.66      -1.76       0.39    -393.68       4.92     -20.94       3.64   72558.53
2017 09 06 22 11 00 000       -1.20      -2.14       0.30    -411.84      -6.93      -5.48       4.66   74864.10
2017 09 06 22 12 00 000       -1.44      -2.12       0.61    -411.91     -10.15      -1.11       4.46   62301.97
2017 09 06 22 13 00 000       -1.38      -2.20       0.67    -411.62     -11.29      -1.23       4.17   52464.64
2017 09 06 22 14 00 000       -1.29      -2.35       0.85    -410.90      -7.35       3.49       4.15   48976.93
2017 09 06 22 15 00 000       -1.31      -2.30       0.94    -415.07      -3.43       7.20       4.26   51211.66
2017 09 06 22 16 00 000       -2.34      -1.54       0.85    -419.10      -2.68       7.66       4.92   67268.99
2017 09 06 22 17 00 000       -2.16      -1.77       0.72    -415.13      -2.38       7.48       4.99   68142.99
2017 09 06 22 18 00 000       -1.18      -2.50       0.96    -405.06       0.12       7.86       4.17   45298.14
2017 09 06 22 19 00 000       -0.72      -2.66       1.00    -401.23      -0.42       8.14       3.93   38262.95
2017 09 06 22 20 00 000       -0.89      -2.61       1.07    -402.32       3.22       7.40       4.05   43293.68
