File created on 2025-05-05T18:39:28.489600
test point (X,Y,Z):   3.20000E+01  0.00000E+00  0.00000E+00
 year mo dy hr mn sc msc BXPNT BYPNT BZPNT UXPNT UYPNT UZPNT RHOPNT TPNT
MHD-propagated using WIND data as input.
#COOR
GSM


#START
2017 09 06 19 11 06 753        0.84      -2.17       1.45    -397.98      -4.19      37.15       2.97   28693.20
2017 09 06 19 12 02 195        1.00      -2.09       1.36    -397.05      -3.58      35.93       2.83   29713.20
2017 09 06 19 13 04 553        1.15      -1.95       1.28    -396.33      -3.23      36.65       2.63   29087.80
2017 09 06 19 14 06 902        1.09      -1.91       1.51    -397.52      -1.48      38.97       2.94   30451.60
2017 09 06 19 15 02 321        1.11      -2.01       1.64    -399.06      -1.60      38.52       3.09   34951.40
2017 09 06 19 16 04 670        1.15      -2.03       1.46    -398.26      -4.32      37.24       2.74   38845.40
2017 09 06 19 17 00 099        1.17      -2.14       0.89    -396.12      -6.62      33.08       2.78   37364.70
2017 09 06 19 18 02 467        1.20      -2.17       0.32    -393.43      -5.68      28.04       2.86   33936.70
2017 09 06 19 19 04 848        0.97      -2.32       0.24    -393.41      -6.30      26.91       2.58   32612.10
2017 09 06 19 20 00 313        0.56      -2.48       0.50    -396.16      -8.98      24.24       2.58   32130.70
2017 09 06 19 21 02 727        0.53      -2.45      -0.33    -399.38      -1.29      17.59       3.58   36331.10
2017 09 06 19 22 05 163        0.69      -2.71      -0.03    -400.58      15.08      15.23       3.43   37973.00
2017 09 06 19 23 00 679        0.92      -2.92       0.79    -402.05      17.41      14.36       2.28   27392.40
2017 09 06 19 24 03 158        0.95      -2.61       0.87    -404.01      10.19      17.48       2.15   25279.70
2017 09 06 19 25 05 776        0.81      -2.50       0.84    -402.38       6.11      21.50       2.09   23933.90
2017 09 06 19 26 01 799        0.63      -2.44       0.92    -401.62       0.90      22.00       2.08   23086.70
2017 09 06 19 27 04 920        0.52      -2.68       1.02    -401.58      -5.49      22.65       2.40   24096.70
2017 09 06 19 28 01 163        0.64      -2.68       0.96    -398.05      -7.32      24.03       2.70   26631.30
2017 09 06 19 29 05 035        0.76      -2.71       0.76    -393.87      -6.83      25.70       2.73   29450.80
2017 09 06 19 30 01 878        0.89      -2.62       0.80    -394.06      -5.94      29.75       2.68   32341.50
2017 09 06 19 31 05 837        0.96      -2.52       0.80    -396.88      -6.93      32.03       2.53   34360.20
2017 09 06 19 32 02 697        0.63      -2.49       0.68    -397.75      -7.93      32.93       2.43   36000.80
2017 09 06 19 33 06 589        0.50      -2.39       0.44    -397.49      -8.53      30.14       2.34   33583.10
2017 09 06 19 34 03 349        0.77      -2.28       0.44    -396.08      -7.99      28.57       2.32   29908.30
2017 09 06 19 35 00 096        0.97      -2.25       0.50    -394.77      -7.72      27.27       2.36   27716.20
