Produced from MIDL 1D BATSRUS MHD at x=32.00 Re (nT, km/s, cm^-3, K)

#COORDINATES
GSM

year  mo  dy  hr  mn  sc msc Bx By Bz Ux Uy Uz rho T
#START
2024  5  9  4 13  0   0     -1.00      2.43     -0.67   -463.08     -0.17      1.63    3.0813   185720.7
2024  5  9  4 14  0   0     -0.56      2.35     -0.62   -463.00      1.48      4.93    3.0524   183552.8
2024  5  9  4 15  0   0     -0.35      2.13     -0.91   -464.36      3.11      6.09    2.9831   180414.6
2024  5  9  4 16  0   0     -0.51      1.84     -1.65   -466.40      6.29      6.82    2.9313   176282.8
2024  5  9  4 17  0   0     -0.72      1.57     -2.02   -466.67      7.88      6.23    2.8685   171361.2
2024  5  9  4 18  0   0     -0.71      1.30     -2.12   -464.95      7.17      3.87    2.7870   167001.2
2024  5  9  4 19  0   0     -0.62      0.99     -2.13   -462.86      7.64      2.36    2.7479   164489.6
2024  5  9  4 20  0   0     -0.68      0.62     -2.09   -461.62     11.17      1.70    2.7355   165054.5
2024  5  9  4 21  0   0     -0.83      0.38     -2.05   -461.12     12.86      1.30    2.6955   170356.7
2024  5  9  4 22  0   0     -0.94      0.23     -2.01   -460.66     12.40      1.42    2.6129   178085.8
2024  5  9  4 23  0   0     -1.02      0.30     -1.72   -460.44      9.69     -2.16    2.7221   185849.8
2024  5  9  4 24  0   0     -1.18      0.28     -1.14   -459.90      9.63     -9.54    3.0782   184045.7
2024  5  9  4 25  0   0     -1.74      0.29     -1.32   -469.00     11.33     -8.64    3.7797   205317.4
2024  5  9  4 26  0   0     -2.22      0.41     -1.22   -469.46     12.16     -7.59    3.8234   209026.9
2024  5  9  4 27  0   0     -1.93      0.57     -1.05   -466.64     14.02     -2.73    3.6950   200846.4
2024  5  9  4 28  0   0     -1.60      0.53     -1.13   -463.10     12.05      6.67    3.5963   194564.5
2024  5  9  4 29  0   0     -1.26      0.29     -1.48   -461.17      8.68      9.27    3.2945   200101.6
2024  5  9  4 30  0   0     -0.72      0.21     -1.73   -463.15      7.55      6.64    2.7069   211911.4
2024  5  9  4 31  0   0     -0.65      0.20     -2.04   -466.02      5.61     -4.55    2.3845   202581.3
2024  5  9  4 32  0   0     -0.62      0.24     -1.87   -467.66      4.78    -10.21    2.4822   205754.8
2024  5  9  4 33  0   0     -0.55      0.33     -1.40   -468.98      6.44    -10.94    2.6485   213857.7
2024  5  9  4 34  0   0     -1.09      0.38     -1.10   -469.74      6.81     -9.60    2.6556   213603.0
2024  5  9  4 35  0   0     -1.63      0.26     -1.27   -469.17      7.76     -3.83    2.5106   202961.8
2024  5  9  4 36  0   0     -1.69      0.05     -1.48   -466.86     10.15      2.47    2.4989   200301.6
2024  5  9  4 37  0   0     -1.62     -0.13     -1.62   -465.57     11.62      5.02    2.7145   209663.2
2024  5  9  4 38  0   0     -1.26     -0.28     -1.73   -463.87     12.13      6.27    2.9248   220357.5
2024  5  9  4 39  0   0     -0.91      0.31     -1.87   -462.46      9.31      1.48    2.9680   224215.4
2024  5  9  4 40  0   0     -1.15      0.51     -1.69   -462.04      0.02     -5.00    2.8430   211706.3
2024  5  9  4 41  0   0     -1.34      0.32     -1.60   -461.91     -2.85     -5.31    2.8563   196608.2
2024  5  9  4 42  0   0     -1.39      0.65     -1.59   -461.54     -1.63     -5.69    2.8087   193677.6
2024  5  9  4 43  0   0     -1.43      1.28     -1.50   -461.60      3.35     -6.55    2.6290   198595.9
2024  5  9  4 44  0   0     -1.39      1.51     -1.40   -461.16      3.82     -7.17    2.6048   204121.4
2024  5  9  4 45  0   0     -1.37      1.49     -1.27   -460.31      1.58     -8.47    2.7894   211180.2
2024  5  9  4 46  0   0     -1.17      1.48     -1.11   -460.01      0.73     -9.96    3.2599   205700.0
2024  5  9  4 47  0   0     -0.57      1.60     -0.87   -462.02      1.55     -8.86    3.7159   207607.8
2024  5  9  4 48  0   0     -0.38      1.71     -0.25   -465.28      1.05     -4.02    3.8479   206342.5
2024  5  9  4 49  0   0     -0.37      1.84     -0.11   -466.23      0.73     -3.23    3.7187   200529.5
2024  5  9  4 50  0   0     -0.51      1.97     -0.17   -465.59      0.44     -4.07    3.6029   203694.0
2024  5  9  4 51  0   0     -0.60      2.06     -0.25   -466.20      0.12     -3.72    3.4202   213249.1
2024  5  9  4 52  0   0     -0.43      1.99     -0.28   -469.81     -1.63     -3.32    2.9903   218350.8
2024  5  9  4 53  0   0     -0.40      1.93     -0.29   -471.75     -1.40     -4.05    2.8509   210357.4
2024  5  9  4 54  0   0     -0.50      1.92     -0.33   -471.36     -0.15     -5.05    2.8463   205887.4
2024  5  9  4 55  0   0     -0.65      2.08     -0.41   -471.12     -0.67     -5.87    2.7890   206215.9
2024  5  9  4 56  0   0     -0.88      2.22     -0.43   -471.67     -2.06     -6.43    2.7330   208772.3
2024  5  9  4 57  0   0     -1.02      2.21     -0.31   -472.26     -2.01     -7.50    2.7358   210092.6
2024  5  9  4 58  0   0     -1.06      2.20     -0.21   -471.41     -1.16     -8.00    2.7614   208426.4
2024  5  9  4 59  0   0     -1.05      2.26     -0.30   -468.99     -0.31     -7.64    2.8038   206021.2
2024  5  9  5  0  0   0     -0.98      2.35     -0.42   -468.01     -0.72     -6.91    2.8989   205083.5
2024  5  9  5  1  0   0     -0.93      2.41     -0.44   -467.57     -1.57     -6.65    2.9350   203500.7
2024  5  9  5  2  0   0     -1.18      2.43     -0.45   -467.52     -1.60     -7.97    2.8645   199903.5
2024  5  9  5  3  0   0     -1.46      2.48     -0.49   -467.67     -1.40     -8.38    2.8173   199081.6
2024  5  9  5  4  0   0     -1.62      2.59     -0.46   -466.58     -2.07     -9.44    2.8197   193950.4
2024  5  9  5  5  0   0     -1.69      2.66     -0.37   -465.19     -2.28     -9.90    2.8460   188036.6
2024  5  9  5  6  0   0     -1.73      2.66     -0.24   -464.54     -1.74     -9.53    2.8531   187494.3
2024  5  9  5  7  0   0     -1.75      2.60     -0.15   -464.37     -2.28     -9.80    2.8695   188585.0
2024  5  9  5  8  0   0     -1.72      2.52     -0.04   -463.79     -2.33    -10.54    2.8729   187863.7
2024  5  9  5  9  0   0     -1.70      2.43      0.10   -461.89     -0.49    -11.78    2.8206   185106.1
2024  5  9  5 10  0   0     -1.85      2.33     -0.02   -459.07      1.49    -10.96    2.7507   180821.9
2024  5  9  5 11  0   0     -2.04      2.24     -0.07   -457.20      2.39    -10.63    2.7075   176033.6
2024  5  9  5 12  0   0     -2.14      2.16      0.16   -457.21      1.58    -13.03    2.6521   171734.2
2024  5  9  5 13  0   0     -2.28      2.12      0.73   -458.80      0.22    -19.40    2.6753   173390.3
2024  5  9  5 14  0   0     -2.39      2.06      1.24   -459.43      1.47    -24.09    2.7880   179544.4
2024  5  9  5 15  0   0     -2.43      2.19      1.31   -459.78      2.70    -23.25    3.0566   174985.0
2024  5  9  5 16  0   0     -2.47      2.46      1.14   -458.81      1.52    -23.13    3.2388   168493.0
2024  5  9  5 17  0   0     -2.43      2.55      0.88   -456.61      1.05    -24.29    3.1738   167636.5
2024  5  9  5 18  0   0     -2.28      2.57      0.83   -456.53      2.58    -24.04    3.0073   163075.0
2024  5  9  5 19  0   0     -2.15      2.41      0.96   -458.11      2.70    -22.17    2.9638   161226.5
2024  5  9  5 20  0   0     -2.05      2.22      0.84   -459.04      0.26    -16.82    3.0515   165000.0
2024  5  9  5 21  0   0     -2.03      2.18      0.62   -460.21      0.68    -11.22    3.0144   176622.6
2024  5  9  5 22  0   0     -2.03      2.10      0.66   -460.56      0.78     -9.36    2.8504   182864.7
2024  5  9  5 23  0   0     -2.12      2.03      0.86   -459.27      0.64     -9.89    2.7986   184812.7
2024  5  9  5 24  0   0     -2.27      2.09      0.87   -457.95      0.21     -9.95    2.8262   189360.6
2024  5  9  5 25  0   0     -2.38      2.12      0.82   -456.93     -1.32     -9.45    2.7672   189985.8
2024  5  9  5 26  0   0     -2.39      2.10      0.75   -455.51     -2.57    -10.75    2.7455   190221.8
2024  5  9  5 27  0   0     -2.29      2.12      0.58   -456.99     -2.73    -12.02    2.7977   193838.4
2024  5  9  5 28  0   0     -2.18      2.15      0.56   -458.82     -2.55    -11.75    2.9299   188845.9
2024  5  9  5 29  0   0     -2.16      2.22      0.84   -458.69     -1.46    -12.47    3.1355   179761.3
2024  5  9  5 30  0   0     -2.21      2.24      1.07   -458.09     -1.27    -14.73    3.1558   178077.3
2024  5  9  5 31  0   0     -2.28      2.15      1.15   -457.74      0.49    -16.96    3.1612   175655.1
2024  5  9  5 32  0   0     -2.20      2.12      1.29   -457.97      2.02    -18.93    3.1914   176087.1
2024  5  9  5 33  0   0     -1.65      2.03      1.50   -456.37      3.01    -20.66    3.0029   183758.3
2024  5  9  5 34  0   0     -1.25      1.95      1.80   -455.11      3.15    -19.50    2.8517   185286.2
2024  5  9  5 35  0   0     -1.16      1.95      2.06   -456.33      2.31    -16.28    2.8169   182347.1
2024  5  9  5 36  0   0     -1.14      1.96      2.19   -459.92      1.37    -13.82    2.7548   176570.6
2024  5  9  5 37  0   0     -1.15      2.02      1.92   -460.71      1.07     -9.45    2.8266   177446.1
2024  5  9  5 38  0   0     -1.24      2.03      1.49   -461.85      0.98     -3.99    2.8216   183534.7
2024  5  9  5 39  0   0     -2.04      2.24      1.36   -462.48     -3.35     -2.60    2.6709   180748.2
2024  5  9  5 40  0   0     -2.04      2.33      1.39   -461.43     -5.40     -2.86    2.7584   176118.1
2024  5  9  5 41  0   0     -1.42      2.32      1.39   -459.27     -6.82     -5.66    2.9014   175617.3
2024  5  9  5 42  0   0     -1.10      2.30      1.31   -457.73     -5.63    -11.10    3.1193   181496.8
2024  5  9  5 43  0   0     -1.05      2.28      1.59   -456.79     -3.69    -11.22    3.2175   179540.3
2024  5  9  5 44  0   0     -1.18      1.98      1.94   -455.87     -0.85    -12.88    3.2562   177701.6
2024  5  9  5 45  0   0     -1.47      1.45      2.40   -454.60      4.44    -17.41    3.2110   180064.1
2024  5  9  5 46  0   0     -1.71      1.50      2.39   -455.61      2.60    -17.85    3.0663   181310.1
2024  5  9  5 47  0   0     -1.72      1.65      2.09   -464.05     -1.64    -17.47    2.8241   180874.1
2024  5  9  5 48  0   0     -1.56      1.94      1.84   -465.31     -7.18    -13.05    2.8503   192757.1
2024  5  9  5 49  0   0     -1.53      2.22      1.56   -465.20     -9.99    -10.78    2.8565   199735.7
2024  5  9  5 50  0   0     -1.67      2.35      1.28   -465.95     -7.19    -10.30    2.8194   197605.2
2024  5  9  5 51  0   0     -1.63      2.38      1.16   -466.35     -7.53     -8.31    2.7749   196168.5
2024  5  9  5 52  0   0     -1.25      2.42      1.20   -465.79     -9.45     -4.64    2.7158   199223.0
2024  5  9  5 53  0   0     -1.02      2.48      1.06   -464.39     -9.86     -4.72    2.6759   198198.5
2024  5  9  5 54  0   0     -1.01      2.66      0.78   -462.61     -8.25     -7.04    2.6489   194441.6
2024  5  9  5 55  0   0     -0.96      2.81      0.60   -460.69     -6.72     -7.73    2.6953   196219.7
2024  5  9  5 56  0   0     -0.76      2.91      0.70   -461.90     -5.87     -6.87    2.8638   205349.8
2024  5  9  5 57  0   0     -0.60      3.05      0.71   -465.74     -4.80     -7.41    3.1184   219053.0
2024  5  9  5 58  0   0     -0.71      3.16      0.70   -467.53     -7.43     -7.33    3.2689   224527.1
2024  5  9  5 59  0   0     -0.82      3.28      0.65   -466.99     -8.70     -6.15    3.3415   221065.8
2024  5  9  6  0  0   0     -0.92      3.37      0.42   -465.72     -7.02     -4.76    3.3092   219073.5
2024  5  9  6  1  0   0     -1.01      3.37      0.22   -464.57     -5.98     -4.80    3.2050   220879.4
2024  5  9  6  2  0   0     -0.93      3.23      0.10   -463.76     -5.90     -5.38    3.1281   224415.7
2024  5  9  6  3  0   0     -0.87      3.02      0.16   -461.36     -5.85     -3.81    3.0985   223420.2
2024  5  9  6  4  0   0     -0.90      2.82      0.25   -458.65     -5.72     -1.88    3.0570   219016.8
2024  5  9  6  5  0   0     -0.88      2.74      0.26   -459.28     -6.29     -2.06    2.9084   214970.9
2024  5  9  6  6  0   0     -0.81      2.82      0.34   -462.77     -7.68     -4.17    2.8919   222395.3
2024  5  9  6  7  0   0     -0.76      2.81      0.56   -462.37     -7.38     -7.62    2.8894   233318.8
2024  5  9  6  8  0   0     -0.71      2.65      0.77   -459.49     -4.61     -6.49    2.8674   234893.4
2024  5  9  6  9  0   0     -0.69      2.52      0.81   -457.84     -0.19     -2.75    2.8972   234168.3
2024  5  9  6 10  0   0     -0.71      2.47      0.60   -458.14      4.92     -2.59    2.9316   233600.5
2024  5  9  6 11  0   0     -0.72      2.60      0.37   -464.48      5.19     -3.48    2.6699   217430.6
2024  5  9  6 12  0   0     -0.67      3.05      0.38   -467.08      1.45     -3.87    2.3912   203567.8
2024  5  9  6 13  0   0     -0.60      2.94      0.60   -465.74     -2.87     -5.83    2.3715   203651.4
2024  5  9  6 14  0   0     -0.59      2.50      0.96   -464.25     -8.17     -9.07    2.4413   202382.7
2024  5  9  6 15  0   0     -0.64      2.45      1.07   -463.34     -8.95    -10.83    2.4728   196961.5
2024  5  9  6 16  0   0     -0.70      2.53      1.14   -462.48     -7.82    -10.92    2.5416   197539.8
2024  5  9  6 17  0   0     -0.71      2.58      1.32   -461.73     -7.18    -11.42    2.6362   204082.8
2024  5  9  6 18  0   0     -0.65      2.72      1.52   -463.32     -6.85    -12.05    2.8322   215061.8
2024  5  9  6 19  0   0     -0.61      2.98      1.41   -464.72     -7.38     -8.17    3.0538   224767.3
2024  5  9  6 20  0   0     -0.65      3.05      1.19   -462.45     -9.09     -4.58    3.2123   225569.6
2024  5  9  6 21  0   0     -0.89      2.94      1.38   -460.36    -11.30     -8.37    3.2163   221770.5
2024  5  9  6 22  0   0     -1.15      2.54      1.34   -464.07    -10.61    -10.15    2.9312   206038.5
2024  5  9  6 23  0   0     -1.16      2.58      1.30   -462.36     -9.01     -8.74    2.8986   204992.7
2024  5  9  6 24  0   0     -0.89      2.72      1.32   -461.38     -8.36     -7.23    2.8722   208306.3
2024  5  9  6 25  0   0     -0.51      2.68      1.36   -461.21     -8.03     -5.45    2.8284   213014.4
2024  5  9  6 26  0   0     -0.35      2.59      1.26   -461.16     -7.35     -4.28    2.7956   218085.6
2024  5  9  6 27  0   0     -0.35      2.51      1.07   -461.01     -7.77     -4.56    2.7980   217685.1
2024  5  9  6 28  0   0     -0.55      2.43      1.05   -461.55     -6.49     -5.49    2.8372   212482.1
2024  5  9  6 29  0   0     -0.88      2.46      1.07   -461.56     -6.61     -5.48    2.8943   209956.6
2024  5  9  6 30  0   0     -1.02      2.57      1.11   -461.03     -8.08     -4.84    2.9809   211152.8
2024  5  9  6 31  0   0     -1.02      2.73      1.10   -460.14     -8.52     -3.56    3.0267   212916.7
2024  5  9  6 32  0   0     -0.64      2.81      0.98   -461.01     -8.02     -2.01    2.9639   210669.3
2024  5  9  6 33  0   0     -0.46      2.88      0.78   -462.70     -7.11      0.38    2.8618   204955.9
2024  5  9  6 34  0   0     -0.54      2.87      0.68   -463.15     -6.47      3.07    2.8493   203599.0
2024  5  9  6 35  0   0     -0.72      2.81      0.64   -463.26     -5.81      4.62    2.8153   203575.0
2024  5  9  6 36  0   0     -0.88      2.74      0.56   -462.66     -5.15      5.49    2.7446   205794.7
2024  5  9  6 37  0   0     -1.14      2.77      0.40   -461.56     -5.95      7.16    2.7195   212901.2
2024  5  9  6 38  0   0     -1.30      3.01      0.32   -465.52     -7.78      7.58    2.9383   228792.0
2024  5  9  6 39  0   0     -1.33      3.06      0.50   -467.17     -8.65      4.73    3.0881   238061.7
2024  5  9  6 40  0   0     -1.31      3.01      0.65   -466.46     -8.58      2.16    3.1339   241498.5
2024  5  9  6 41  0   0     -1.29      3.01      0.41   -464.79     -7.82     -0.02    3.1065   243515.2
2024  5  9  6 42  0   0     -1.27      3.00      0.35   -463.17     -7.70     -0.82    3.0769   237664.7
2024  5  9  6 43  0   0     -1.16      2.93      0.39   -461.59     -8.13     -0.29    3.1296   226720.2
2024  5  9  6 44  0   0     -0.96      2.93      0.26   -460.89     -8.69     -0.95    3.1013   225882.0
2024  5  9  6 45  0   0     -0.80      2.99      0.23   -461.71     -9.86     -0.41    3.0258   232617.0
2024  5  9  6 46  0   0     -0.69      3.09      0.19   -463.09    -11.08      0.72    2.9998   235613.1
2024  5  9  6 47  0   0     -0.73      3.16      0.20   -462.98    -11.29      1.17    2.9990   232598.9
2024  5  9  6 48  0   0     -0.83      3.08      0.21   -461.53    -10.99      1.00    3.0772   228665.7
2024  5  9  6 49  0   0     -0.85      3.08      0.08   -459.92    -11.71      1.60    3.0955   225441.5
2024  5  9  6 50  0   0     -0.57      3.23     -0.24   -458.94    -12.82      1.37    3.0585   218849.9
2024  5  9  6 51  0   0     -0.14      3.27     -0.53   -459.45    -12.92      0.20    2.9451   209030.5
2024  5  9  6 52  0   0      0.05      3.07     -0.63   -461.05    -11.53     -0.27    2.7118   198264.5
2024  5  9  6 53  0   0     -0.06      2.85     -0.50   -461.07     -9.04     -1.34    2.5567   193064.3
2024  5  9  6 54  0   0     -0.47      2.73     -0.28   -459.77     -7.24     -3.27    2.5145   191980.6
2024  5  9  6 55  0   0     -0.81      2.68     -0.18   -459.24     -6.69     -4.02    2.5250   191947.4
2024  5  9  6 56  0   0     -0.94      2.62     -0.05   -458.46     -6.40     -5.46    2.5600   193670.5
2024  5  9  6 57  0   0     -1.12      2.59      0.16   -457.32     -5.78     -7.06    2.6196   197418.8
2024  5  9  6 58  0   0     -1.40      2.64      0.28   -455.73     -5.73     -6.56    2.6981   194880.5
2024  5  9  6 59  0   0     -1.63      2.68      0.42   -453.88     -4.91     -6.07    2.9211   181554.2
2024  5  9  7  0  0   0     -1.85      2.67      0.61   -452.85     -2.09     -6.91    3.0960   174901.9
2024  5  9  7  1  0   0     -2.05      2.58      0.79   -452.21      1.38     -8.63    3.0811   173954.4
2024  5  9  7  2  0   0     -2.14      2.30      0.93   -452.92      4.03    -10.90    3.0492   172611.6
2024  5  9  7  3  0   0     -2.24      2.10      1.03   -453.31      3.57    -11.94    3.0784   173986.3
2024  5  9  7  4  0   0     -2.32      1.96      1.27   -453.47      2.77    -12.04    3.1319   176684.0
2024  5  9  7  5  0   0     -2.39      2.04      1.31   -453.40      1.15     -8.69    3.1214   176939.8
2024  5  9  7  6  0   0     -2.48      2.19      1.10   -453.68     -0.80     -6.53    2.9925   172722.5
2024  5  9  7  7  0   0     -2.58      2.13      1.04   -455.43     -2.99     -6.84    2.8588   167240.6
