File created by python code using write_sme_file

Data downloaded from OMNIWeb and written in SME format

============================================================
<year>  <month>  <day>  <hour>  <min>  <sec>  <SME (nT)>  <SML (nT)>  <SMU (nT)>
2020  01  02  19  41  00    28.00    -9.00    19.00
2020  01  02  19  42  00    28.00    -9.00    19.00
2020  01  02  19  43  00    27.00    -9.00    18.00
2020  01  02  19  44  00    28.00    -9.00    19.00
2020  01  02  19  45  00    32.00    -9.00    23.00
2020  01  02  19  46  00    33.00    -9.00    24.00
2020  01  02  19  47  00    32.00   -12.00    20.00
2020  01  02  19  48  00    30.00    -9.00    21.00
2020  01  02  19  49  00    34.00   -10.00    24.00
2020  01  02  19  50  00    40.00   -11.00    29.00
2020  01  02  19  51  00    35.00   -11.00    24.00
2020  01  02  19  52  00    42.00   -12.00    30.00
2020  01  02  19  53  00    46.00   -12.00    34.00
2020  01  02  19  54  00    49.00   -10.00    39.00
2020  01  02  19  55  00    52.00   -12.00    40.00
2020  01  02  19  56  00    50.00   -24.00    26.00
2020  01  02  19  57  00    57.00   -34.00    23.00
2020  01  02  19  58  00    49.00   -27.00    22.00
2020  01  02  19  59  00    36.00   -14.00    22.00
2020  01  02  20  00  00    19.00     1.00    20.00
2020  01  02  20  01  00    39.00     1.00    40.00
2020  01  02  20  03  00    44.00    -8.00    36.00
2020  01  02  20  06  00    50.00   -18.00    32.00
2020  01  02  20  08  00    30.00    -8.00    22.00
2020  01  02  20  11  00    27.00    -8.00    19.00
2020  01  02  20  13  00    25.00    -7.00    18.00
2020  01  02  20  14  00    28.00   -10.00    18.00
2020  01  02  20  16  00    24.00    -6.00    18.00
2020  01  02  20  19  00    45.00    -5.00    40.00
2020  01  02  20  22  00    27.00   -11.00    16.00
2020  01  02  20  25  00    24.00    -3.00    21.00
2020  01  02  20  28  00    30.00    -4.00    26.00
2020  01  02  20  31  00    26.00    -9.00    17.00
2020  01  02  20  32  00    27.00   -10.00    17.00
2020  01  02  20  34  00    27.00   -10.00    17.00
2020  01  02  20  35  00    27.00   -10.00    17.00
2020  01  02  20  38  00    57.00   -12.00    45.00
2020  01  02  20  39  00    37.00   -12.00    25.00
2020  01  02  20  40  00    31.00    -9.00    22.00
2020  01  02  20  41  00    31.00    -9.00    22.00
2020  01  02  20  42  00    33.00   -12.00    21.00
2020  01  02  20  43  00    34.00   -13.00    21.00
2020  01  02  20  44  00    28.00    -8.00    20.00
2020  01  02  20  45  00    25.00    -6.00    19.00
2020  01  02  20  46  00    26.00    -9.00    17.00
2020  01  02  20  47  00    28.00   -10.00    18.00
2020  01  02  20  48  00    29.00    -8.00    21.00
2020  01  02  20  49  00    28.00    -5.00    23.00
2020  01  02  20  50  00    32.00    -5.00    27.00
2020  01  02  20  51  00    38.00   -10.00    28.00
2020  01  02  20  52  00    38.00   -12.00    26.00
2020  01  02  20  53  00    30.00    -8.00    22.00
2020  01  02  20  54  00    29.00   -10.00    19.00
2020  01  02  20  55  00    32.00    -9.00    23.00
2020  01  02  20  56  00    30.00    -6.00    24.00
2020  01  02  20  57  00    28.00    -8.00    20.00
2020  01  02  20  58  00    29.00    -8.00    21.00
2020  01  02  20  59  00    27.00    -6.00    21.00
2020  01  02  21  00  00    24.00    -6.00    18.00
2020  01  02  21  01  00    23.00    -5.00    18.00
2020  01  02  21  02  00    24.00    -6.00    18.00
2020  01  02  21  03  00    23.00    -4.00    19.00
2020  01  02  21  04  00    23.00    -4.00    19.00
2020  01  02  21  05  00    19.00    -2.00    17.00
2020  01  02  21  06  00    19.00    -2.00    17.00
2020  01  02  21  07  00    21.00    -4.00    17.00
2020  01  02  21  08  00    22.00    -5.00    17.00
2020  01  02  21  09  00    26.00   -10.00    16.00
2020  01  02  21  10  00    22.00    -6.00    16.00
2020  01  02  21  11  00    21.00    -6.00    15.00
2020  01  02  21  12  00    22.00    -7.00    15.00
2020  01  02  21  13  00    21.00    -5.00    16.00
2020  01  02  21  14  00    20.00    -3.00    17.00
2020  01  02  21  15  00    20.00    -4.00    16.00
2020  01  02  21  16  00    21.00    -5.00    16.00
2020  01  02  21  17  00    26.00   -11.00    15.00
2020  01  02  21  18  00    29.00   -14.00    15.00
2020  01  02  21  19  00    24.00    -9.00    15.00
2020  01  02  21  20  00    21.00    -6.00    15.00
2020  01  02  21  21  00    20.00    -5.00    15.00
2020  01  02  21  22  00    24.00    -9.00    15.00
2020  01  02  21  23  00    27.00   -12.00    15.00
2020  01  02  21  24  00    25.00   -10.00    15.00
2020  01  02  21  25  00    28.00   -13.00    15.00
2020  01  02  21  26  00    26.00   -11.00    15.00
2020  01  02  21  27  00    25.00   -10.00    15.00
2020  01  02  21  28  00    25.00   -10.00    15.00
2020  01  02  21  29  00    22.00    -8.00    14.00
2020  01  02  21  30  00    24.00    -9.00    15.00
2020  01  02  21  31  00    23.00    -8.00    15.00
2020  01  02  21  32  00    22.00    -7.00    15.00
2020  01  02  21  33  00    23.00    -8.00    15.00
2020  01  02  21  34  00    24.00    -9.00    15.00
2020  01  02  21  35  00    24.00   -10.00    14.00
2020  01  02  21  36  00    25.00   -11.00    14.00
2020  01  02  21  37  00    25.00   -11.00    14.00
2020  01  02  21  38  00    25.00   -11.00    14.00
2020  01  02  21  39  00    22.00    -9.00    13.00
2020  01  02  21  40  00    23.00   -10.00    13.00
2020  01  02  21  41  00    24.00   -11.00    13.00
2020  01  02  21  42  00    26.00   -13.00    13.00
2020  01  02  21  44  00    23.00   -11.00    12.00
2020  01  02  21  45  00    23.00   -11.00    12.00
2020  01  02  21  46  00    22.00   -10.00    12.00
2020  01  02  21  47  00    22.00   -11.00    11.00
2020  01  02  21  48  00    24.00   -12.00    12.00
2020  01  02  21  49  00    22.00   -11.00    11.00
2020  01  02  21  50  00    22.00   -11.00    11.00
2020  01  02  21  51  00    24.00   -13.00    11.00
2020  01  02  21  52  00    25.00   -14.00    11.00
2020  01  02  21  53  00    25.00   -14.00    11.00
2020  01  02  21  54  00    24.00   -13.00    11.00
2020  01  02  21  55  00    24.00   -14.00    10.00
2020  01  02  21  57  00    26.00   -15.00    11.00
2020  01  02  21  58  00    29.00   -17.00    12.00
2020  01  02  22  00  00    28.00   -16.00    12.00
2020  01  02  22  01  00    24.00   -13.00    11.00
2020  01  02  22  02  00    21.00   -11.00    10.00
2020  01  02  22  03  00    23.00   -13.00    10.00
2020  01  02  22  04  00    24.00   -14.00    10.00
2020  01  02  22  05  00    26.00   -15.00    11.00
2020  01  02  22  06  00    25.00   -13.00    12.00
2020  01  02  22  07  00    24.00   -13.00    11.00
2020  01  02  22  08  00    25.00   -13.00    12.00
2020  01  02  22  09  00    25.00   -13.00    12.00
2020  01  02  22  10  00    26.00   -15.00    11.00
2020  01  02  22  11  00    26.00   -16.00    10.00
2020  01  02  22  12  00    26.00   -16.00    10.00
2020  01  02  22  13  00    28.00   -16.00    12.00
2020  01  02  22  14  00    28.00   -17.00    11.00
2020  01  02  22  15  00    24.00   -14.00    10.00
2020  01  02  22  16  00    20.00   -11.00     9.00
2020  01  02  22  17  00    20.00   -11.00     9.00
2020  01  02  22  18  00    22.00   -13.00     9.00
2020  01  02  22  19  00    28.00   -20.00     8.00
2020  01  02  22  20  00    32.00   -23.00     9.00
2020  01  02  22  21  00    40.00   -31.00     9.00
2020  01  02  22  22  00    43.00   -33.00    10.00
2020  01  02  22  23  00    58.00   -47.00    11.00
2020  01  02  22  24  00    59.00   -48.00    11.00
2020  01  02  22  25  00    58.00   -48.00    10.00
2020  01  02  22  26  00    56.00   -46.00    10.00
2020  01  02  22  27  00    55.00   -46.00     9.00
2020  01  02  22  28  00    57.00   -48.00     9.00
2020  01  02  22  29  00    57.00   -49.00     8.00
2020  01  02  22  30  00    52.00   -44.00     8.00
2020  01  02  22  31  00    52.00   -44.00     8.00
2020  01  02  22  32  00    53.00   -43.00    10.00
2020  01  02  22  33  00    54.00   -44.00    10.00
2020  01  02  22  34  00    54.00   -44.00    10.00
2020  01  02  22  35  00    47.00   -37.00    10.00
2020  01  02  22  36  00    43.00   -33.00    10.00
2020  01  02  22  37  00    44.00   -33.00    11.00
2020  01  02  22  38  00    39.00   -29.00    10.00
2020  01  02  22  39  00    42.00   -31.00    11.00
2020  01  02  22  40  00    40.00   -29.00    11.00
2020  01  02  22  41  00    39.00   -28.00    11.00
2020  01  02  22  42  00    32.00   -21.00    11.00
2020  01  02  22  43  00    36.00   -25.00    11.00
2020  01  02  22  44  00    33.00   -23.00    10.00
2020  01  02  22  45  00    31.00   -21.00    10.00
2020  01  02  22  46  00    33.00   -22.00    11.00
2020  01  02  22  47  00    32.00   -21.00    11.00
2020  01  02  22  48  00    36.00   -25.00    11.00
2020  01  02  22  49  00    33.00   -21.00    12.00
2020  01  02  22  50  00    31.00   -19.00    12.00
2020  01  02  22  51  00    29.00   -17.00    12.00
2020  01  02  22  52  00    26.00   -14.00    12.00
2020  01  02  22  53  00    35.00   -23.00    12.00
2020  01  02  22  54  00    37.00   -25.00    12.00
2020  01  02  22  55  00    43.00   -31.00    12.00
2020  01  02  22  56  00    45.00   -33.00    12.00
2020  01  02  22  57  00    54.00   -42.00    12.00
2020  01  02  22  58  00    55.00   -44.00    11.00
2020  01  02  22  59  00    53.00   -43.00    10.00
2020  01  02  23  00  00    59.00   -49.00    10.00
2020  01  02  23  01  00    61.00   -51.00    10.00
2020  01  02  23  02  00    61.00   -51.00    10.00
2020  01  02  23  03  00    57.00   -47.00    10.00
2020  01  02  23  04  00    57.00   -47.00    10.00
2020  01  02  23  05  00    56.00   -46.00    10.00
2020  01  02  23  06  00    57.00   -47.00    10.00
2020  01  02  23  07  00    57.00   -47.00    10.00
2020  01  02  23  08  00    61.00   -51.00    10.00
2020  01  02  23  09  00    62.00   -52.00    10.00
2020  01  02  23  10  00    60.00   -50.00    10.00
2020  01  02  23  11  00    55.00   -45.00    10.00
2020  01  02  23  12  00    57.00   -48.00     9.00
2020  01  02  23  13  00    60.00   -51.00     9.00
2020  01  02  23  14  00    62.00   -51.00    11.00
2020  01  02  23  15  00    57.00   -45.00    12.00
2020  01  02  23  16  00    43.00   -30.00    13.00
2020  01  02  23  17  00    46.00   -34.00    12.00
2020  01  02  23  18  00    52.00   -39.00    13.00
2020  01  02  23  19  00    48.00   -34.00    14.00
2020  01  02  23  20  00    51.00   -38.00    13.00
2020  01  02  23  21  00    62.00   -49.00    13.00
2020  01  02  23  22  00    73.00   -61.00    12.00
2020  01  02  23  23  00    84.00   -73.00    11.00
2020  01  02  23  24  00    89.00   -78.00    11.00
2020  01  02  23  25  00    86.00   -75.00    11.00
2020  01  02  23  26  00    90.00   -80.00    10.00
2020  01  02  23  27  00    94.00   -85.00     9.00
2020  01  02  23  28  00   104.00   -95.00     9.00
2020  01  02  23  29  00   110.00  -101.00     9.00
2020  01  02  23  30  00   106.00   -96.00    10.00
2020  01  02  23  31  00    90.00   -80.00    10.00
2020  01  02  23  32  00    79.00   -69.00    10.00
2020  01  02  23  33  00    75.00   -64.00    11.00
2020  01  02  23  34  00    75.00   -63.00    12.00
2020  01  02  23  35  00    68.00   -56.00    12.00
2020  01  02  23  36  00    73.00   -61.00    12.00
2020  01  02  23  37  00    77.00   -64.00    13.00
2020  01  02  23  38  00    73.00   -61.00    12.00
2020  01  02  23  39  00    74.00   -61.00    13.00
2020  01  02  23  40  00    73.00   -60.00    13.00
2020  01  02  23  41  00    79.00   -66.00    13.00
2020  01  02  23  42  00    85.00   -73.00    12.00
2020  01  02  23  43  00    83.00   -70.00    13.00
2020  01  02  23  44  00    84.00   -71.00    13.00
2020  01  02  23  45  00    79.00   -65.00    14.00
2020  01  02  23  46  00    75.00   -60.00    15.00
2020  01  02  23  47  00    70.00   -54.00    16.00
2020  01  02  23  48  00    56.00   -40.00    16.00
2020  01  02  23  49  00    52.00   -35.00    17.00
2020  01  02  23  50  00    45.00   -28.00    17.00
2020  01  02  23  51  00    52.00   -35.00    17.00
2020  01  02  23  52  00    52.00   -35.00    17.00
2020  01  02  23  53  00    49.00   -33.00    16.00
2020  01  02  23  54  00    46.00   -30.00    16.00
2020  01  02  23  55  00    46.00   -30.00    16.00
2020  01  02  23  56  00    40.00   -24.00    16.00
2020  01  02  23  57  00    45.00   -28.00    17.00
2020  01  02  23  58  00    48.00   -31.00    17.00
2020  01  02  23  59  00    46.00   -29.00    17.00
2020  01  03  00  00  00    46.00   -29.00    17.00
2020  01  03  00  01  00    42.00   -25.00    17.00
2020  01  03  00  02  00    37.00   -21.00    16.00
2020  01  03  00  03  00    39.00   -23.00    16.00
2020  01  03  00  04  00    36.00   -20.00    16.00
2020  01  03  00  05  00    31.00   -14.00    17.00
2020  01  03  00  06  00    28.00   -12.00    16.00
2020  01  03  00  07  00    26.00   -11.00    15.00
2020  01  03  00  08  00    27.00   -12.00    15.00
2020  01  03  00  09  00    28.00   -12.00    16.00
2020  01  03  00  10  00    24.00    -7.00    17.00
2020  01  03  00  11  00    20.00    -2.00    18.00
2020  01  03  00  12  00    18.00     0.00    18.00
2020  01  03  00  13  00    19.00     0.00    19.00
2020  01  03  00  14  00    18.00     0.00    18.00
2020  01  03  00  15  00    16.00     2.00    18.00
2020  01  03  00  16  00    16.00     2.00    18.00
2020  01  03  00  17  00    16.00     2.00    18.00
2020  01  03  00  18  00    17.00     2.00    19.00
2020  01  03  00  19  00    17.00     3.00    20.00
2020  01  03  00  20  00    21.00     2.00    23.00
2020  01  03  00  21  00    26.00     0.00    26.00
2020  01  03  00  22  00    27.00    -2.00    25.00
2020  01  03  00  23  00    26.00    -2.00    24.00
2020  01  03  00  24  00    30.00    -3.00    27.00
2020  01  03  00  25  00    31.00    -3.00    28.00
2020  01  03  00  26  00    32.00    -1.00    31.00
2020  01  03  00  27  00    33.00    -1.00    32.00
2020  01  03  00  28  00    35.00     0.00    35.00
2020  01  03  00  29  00    37.00    -1.00    36.00
2020  01  03  00  30  00    42.00     0.00    42.00
2020  01  03  00  31  00    42.00     0.00    42.00
2020  01  03  00  32  00    41.00    -1.00    40.00
2020  01  03  00  33  00    39.00     0.00    39.00
2020  01  03  00  34  00    39.00     0.00    39.00
2020  01  03  00  35  00    39.00     3.00    42.00
2020  01  03  00  36  00    40.00     2.00    42.00
2020  01  03  00  37  00    37.00     3.00    40.00
2020  01  03  00  38  00    36.00     2.00    38.00
2020  01  03  00  39  00    37.00     3.00    40.00
2020  01  03  00  40  00    41.00     1.00    42.00
2020  01  03  00  41  00    40.00     0.00    40.00
2020  01  03  00  42  00    46.00    -3.00    43.00
2020  01  03  00  43  00    38.00    -8.00    30.00
2020  01  03  00  44  00    24.00    -2.00    22.00
2020  01  03  00  45  00    18.00     3.00    21.00
2020  01  03  00  46  00    18.00     3.00    21.00
2020  01  03  00  47  00    19.00     3.00    22.00
2020  01  03  00  48  00    30.00     0.00    30.00
2020  01  03  00  49  00    44.00    -2.00    42.00
2020  01  03  00  50  00    38.00    -4.00    34.00
2020  01  03  00  51  00    35.00     1.00    36.00
2020  01  03  00  52  00    40.00     2.00    42.00
2020  01  03  00  53  00    42.00     2.00    44.00
2020  01  03  00  54  00    44.00     2.00    46.00
2020  01  03  00  55  00    46.00     2.00    48.00
2020  01  03  00  56  00    45.00     2.00    47.00
2020  01  03  00  57  00    43.00     2.00    45.00
2020  01  03  00  58  00    37.00     3.00    40.00
2020  01  03  00  59  00    36.00     3.00    39.00
2020  01  03  01  00  00    34.00     4.00    38.00
2020  01  03  01  01  00    35.00     4.00    39.00
2020  01  03  01  02  00    35.00     4.00    39.00
2020  01  03  01  03  00    31.00     2.00    33.00
2020  01  03  01  04  00    33.00     2.00    35.00
2020  01  03  01  05  00    35.00     3.00    38.00
2020  01  03  01  06  00    32.00     4.00    36.00
2020  01  03  01  07  00    32.00     4.00    36.00
2020  01  03  01  08  00    35.00     4.00    39.00
2020  01  03  01  09  00    37.00     4.00    41.00
2020  01  03  01  10  00    39.00     4.00    43.00
2020  01  03  01  11  00    39.00     4.00    43.00
2020  01  03  01  12  00    38.00     4.00    42.00
2020  01  03  01  13  00    37.00     4.00    41.00
2020  01  03  01  14  00    37.00     3.00    40.00
2020  01  03  01  15  00    36.00     4.00    40.00
2020  01  03  01  16  00    35.00     4.00    39.00
2020  01  03  01  17  00    34.00     4.00    38.00
2020  01  03  01  18  00    34.00     4.00    38.00
2020  01  03  01  19  00    33.00     4.00    37.00
2020  01  03  01  20  00    32.00     4.00    36.00
2020  01  03  01  21  00    32.00     4.00    36.00
2020  01  03  01  22  00    32.00     4.00    36.00
2020  01  03  01  23  00    32.00     4.00    36.00
2020  01  03  01  24  00    32.00     4.00    36.00
2020  01  03  01  25  00    32.00     4.00    36.00
2020  01  03  01  26  00    34.00     4.00    38.00
2020  01  03  01  27  00    33.00     4.00    37.00
2020  01  03  01  28  00    32.00     5.00    37.00
2020  01  03  01  29  00    32.00     5.00    37.00
2020  01  03  01  30  00    36.00     1.00    37.00
2020  01  03  01  31  00    35.00     0.00    35.00
2020  01  03  01  32  00    34.00     2.00    36.00
2020  01  03  01  33  00    31.00     4.00    35.00
2020  01  03  01  34  00    30.00     4.00    34.00
2020  01  03  01  35  00    29.00     4.00    33.00
2020  01  03  01  36  00    29.00     0.00    29.00
2020  01  03  01  37  00    29.00    -1.00    28.00
2020  01  03  01  38  00    23.00     3.00    26.00
2020  01  03  01  39  00    22.00     3.00    25.00
2020  01  03  01  40  00    23.00     3.00    26.00
2020  01  03  01  41  00    26.00     3.00    29.00
2020  01  03  01  42  00    29.00     3.00    32.00
2020  01  03  01  43  00    33.00     1.00    34.00
2020  01  03  01  44  00    35.00    -1.00    34.00
2020  01  03  01  45  00    45.00    -9.00    36.00
2020  01  03  01  46  00    49.00   -10.00    39.00
2020  01  03  01  47  00    44.00    -6.00    38.00
2020  01  03  01  48  00    35.00     1.00    36.00
2020  01  03  01  49  00    35.00     0.00    35.00
2020  01  03  01  50  00    33.00     0.00    33.00
2020  01  03  01  51  00    30.00     0.00    30.00
2020  01  03  01  52  00    29.00     1.00    30.00
2020  01  03  01  53  00    29.00     1.00    30.00
2020  01  03  01  54  00    32.00    -2.00    30.00
2020  01  03  01  55  00    31.00    -1.00    30.00
2020  01  03  01  56  00    27.00     2.00    29.00
2020  01  03  01  57  00    27.00     1.00    28.00
2020  01  03  01  58  00    29.00     1.00    30.00
2020  01  03  01  59  00    33.00     1.00    34.00
2020  01  03  02  00  00    36.00     1.00    37.00
2020  01  03  02  01  00    31.00     1.00    32.00
2020  01  03  02  02  00    27.00     1.00    28.00
2020  01  03  02  03  00    27.00     1.00    28.00
2020  01  03  02  04  00    27.00     0.00    27.00
2020  01  03  02  05  00    29.00     0.00    29.00
2020  01  03  02  06  00    31.00     0.00    31.00
2020  01  03  02  07  00    34.00     0.00    34.00
2020  01  03  02  08  00    32.00     0.00    32.00
2020  01  03  02  09  00    30.00     0.00    30.00
2020  01  03  02  10  00    27.00     0.00    27.00
2020  01  03  02  11  00    27.00     0.00    27.00
2020  01  03  02  12  00    27.00     0.00    27.00
2020  01  03  02  13  00    27.00     0.00    27.00
2020  01  03  02  14  00    26.00     0.00    26.00
2020  01  03  02  15  00    25.00     0.00    25.00
2020  01  03  02  16  00    29.00     0.00    29.00
2020  01  03  02  17  00    35.00     0.00    35.00
2020  01  03  02  18  00    31.00     0.00    31.00
2020  01  03  02  19  00    25.00     0.00    25.00
2020  01  03  02  20  00    26.00     0.00    26.00
2020  01  03  02  21  00    25.00     0.00    25.00
2020  01  03  02  22  00    27.00     0.00    27.00
2020  01  03  02  23  00    28.00     0.00    28.00
2020  01  03  02  24  00    31.00     0.00    31.00
2020  01  03  02  25  00    31.00     0.00    31.00
2020  01  03  02  26  00    31.00     0.00    31.00
2020  01  03  02  27  00    31.00     0.00    31.00
2020  01  03  02  28  00    29.00     0.00    29.00
2020  01  03  02  29  00    29.00     0.00    29.00
2020  01  03  02  30  00    27.00     0.00    27.00
2020  01  03  02  31  00    29.00     0.00    29.00
2020  01  03  02  32  00    29.00     0.00    29.00
2020  01  03  02  33  00    30.00     0.00    30.00
2020  01  03  02  34  00    30.00     0.00    30.00
2020  01  03  02  35  00    30.00     0.00    30.00
2020  01  03  02  36  00    34.00    -6.00    28.00
2020  01  03  02  37  00    26.00     0.00    26.00
2020  01  03  02  38  00    25.00     0.00    25.00
2020  01  03  02  39  00    25.00     0.00    25.00
2020  01  03  02  40  00    25.00     0.00    25.00
2020  01  03  02  41  00    24.00     0.00    24.00
2020  01  03  02  42  00    26.00    -1.00    25.00
2020  01  03  02  43  00    22.00     0.00    22.00
2020  01  03  02  44  00    26.00     0.00    26.00
2020  01  03  02  45  00    26.00     1.00    27.00
2020  01  03  02  46  00    25.00     2.00    27.00
2020  01  03  02  47  00    24.00     1.00    25.00
2020  01  03  02  48  00    24.00     1.00    25.00
2020  01  03  02  49  00    24.00     0.00    24.00
2020  01  03  02  50  00    31.00    -1.00    30.00
2020  01  03  02  51  00    30.00    -7.00    23.00
2020  01  03  02  52  00    22.00    -1.00    21.00
2020  01  03  02  53  00    23.00     0.00    23.00
2020  01  03  02  54  00    22.00     0.00    22.00
2020  01  03  02  55  00    22.00     0.00    22.00
2020  01  03  02  56  00    21.00     0.00    21.00
2020  01  03  02  57  00    21.00     0.00    21.00
2020  01  03  02  58  00    22.00     0.00    22.00
2020  01  03  02  59  00    22.00     0.00    22.00
2020  01  03  03  00  00    24.00     0.00    24.00
2020  01  03  03  01  00    24.00     0.00    24.00
2020  01  03  03  02  00    24.00     0.00    24.00
2020  01  03  03  03  00    25.00     0.00    25.00
2020  01  03  03  04  00    26.00     0.00    26.00
2020  01  03  03  05  00    24.00     0.00    24.00
2020  01  03  03  06  00    24.00     0.00    24.00
2020  01  03  03  07  00    25.00     0.00    25.00
2020  01  03  03  08  00    24.00     0.00    24.00
2020  01  03  03  09  00    23.00     0.00    23.00
2020  01  03  03  10  00    24.00     0.00    24.00
2020  01  03  03  11  00    24.00     0.00    24.00
2020  01  03  03  12  00    23.00     0.00    23.00
2020  01  03  03  13  00    23.00     0.00    23.00
2020  01  03  03  14  00    23.00     0.00    23.00
2020  01  03  03  15  00    23.00     0.00    23.00
2020  01  03  03  16  00    24.00     0.00    24.00
2020  01  03  03  17  00    23.00     0.00    23.00
2020  01  03  03  18  00    22.00     0.00    22.00
2020  01  03  03  19  00    21.00     0.00    21.00
2020  01  03  03  20  00    21.00     0.00    21.00
2020  01  03  03  21  00    21.00     0.00    21.00
2020  01  03  03  22  00    21.00     1.00    22.00
2020  01  03  03  23  00    21.00     1.00    22.00
2020  01  03  03  24  00    21.00     1.00    22.00
2020  01  03  03  25  00    23.00     1.00    24.00
2020  01  03  03  26  00    25.00     1.00    26.00
2020  01  03  03  27  00    25.00     0.00    25.00
2020  01  03  03  28  00    24.00     0.00    24.00
2020  01  03  03  29  00    23.00     0.00    23.00
2020  01  03  03  30  00    26.00     0.00    26.00
2020  01  03  03  31  00    27.00     0.00    27.00
2020  01  03  03  33  00    27.00     0.00    27.00
2020  01  03  03  35  00    26.00     0.00    26.00
2020  01  03  03  37  00    25.00     0.00    25.00
2020  01  03  03  39  00    22.00     0.00    22.00
2020  01  03  03  41  00    22.00     0.00    22.00
2020  01  03  03  43  00    22.00    -1.00    21.00
2020  01  03  03  45  00    23.00    -1.00    22.00
2020  01  03  03  47  00    22.00     0.00    22.00
2020  01  03  03  49  00    24.00    -3.00    21.00
2020  01  03  03  51  00    21.00    -1.00    20.00
2020  01  03  03  53  00    21.00    -1.00    20.00
2020  01  03  03  54  00    21.00    -1.00    20.00
2020  01  03  03  55  00    25.00    -2.00    23.00
2020  01  03  03  56  00    26.00    -3.00    23.00
2020  01  03  03  58  00    36.00   -12.00    24.00
2020  01  03  04  00  00    26.00    -3.00    23.00
2020  01  03  04  02  00    25.00    -4.00    21.00
2020  01  03  04  04  00    22.00    -3.00    19.00
2020  01  03  04  05  00    21.00    -3.00    18.00
2020  01  03  04  07  00    21.00    -2.00    19.00
2020  01  03  04  08  00    22.00    -2.00    20.00
2020  01  03  04  09  00    22.00    -2.00    20.00
2020  01  03  04  10  00    24.00    -1.00    23.00
2020  01  03  04  11  00    25.00    -2.00    23.00
2020  01  03  04  12  00    21.00    -1.00    20.00
2020  01  03  04  13  00    20.00    -1.00    19.00
2020  01  03  04  14  00    21.00    -1.00    20.00
2020  01  03  04  15  00    20.00    -1.00    19.00
2020  01  03  04  16  00    20.00     0.00    20.00
2020  01  03  04  17  00    23.00    -3.00    20.00
2020  01  03  04  18  00    24.00    -4.00    20.00
2020  01  03  04  19  00    22.00    -2.00    20.00
2020  01  03  04  20  00    22.00    -2.00    20.00
2020  01  03  04  21  00    21.00    -1.00    20.00
2020  01  03  04  22  00    21.00    -1.00    20.00
2020  01  03  04  23  00    21.00    -1.00    20.00
2020  01  03  04  24  00    21.00    -1.00    20.00
2020  01  03  04  25  00    21.00    -1.00    20.00
2020  01  03  04  26  00    21.00     0.00    21.00
2020  01  03  04  27  00    22.00     0.00    22.00
2020  01  03  04  28  00    23.00     0.00    23.00
2020  01  03  04  29  00    24.00    -1.00    23.00
2020  01  03  04  30  00    24.00     0.00    24.00
2020  01  03  04  31  00    25.00     0.00    25.00
2020  01  03  04  32  00    26.00     0.00    26.00
2020  01  03  04  33  00    26.00     0.00    26.00
2020  01  03  04  34  00    24.00     0.00    24.00
2020  01  03  04  35  00    25.00     0.00    25.00
2020  01  03  04  36  00    26.00     0.00    26.00
2020  01  03  04  37  00    27.00     0.00    27.00
2020  01  03  04  38  00    26.00     0.00    26.00
2020  01  03  04  39  00    26.00     0.00    26.00
2020  01  03  04  40  00    25.00     0.00    25.00
2020  01  03  04  41  00    24.00     0.00    24.00
2020  01  03  04  42  00    23.00     0.00    23.00
2020  01  03  04  43  00    22.00     1.00    23.00
2020  01  03  04  44  00    24.00     0.00    24.00
2020  01  03  04  45  00    25.00     0.00    25.00
2020  01  03  04  46  00    26.00     0.00    26.00
2020  01  03  04  47  00    26.00     0.00    26.00
2020  01  03  04  48  00    27.00     0.00    27.00
2020  01  03  04  49  00    27.00     0.00    27.00
2020  01  03  04  50  00    23.00     0.00    23.00
2020  01  03  04  52  00    20.00     2.00    22.00
2020  01  03  04  55  00    20.00     0.00    20.00
2020  01  03  04  59  00    27.00    -1.00    26.00
2020  01  03  05  00  00    28.00     0.00    28.00
2020  01  03  05  03  00    34.00    -2.00    32.00
2020  01  03  05  06  00    39.00    -2.00    37.00
2020  01  03  05  09  00    40.00    -5.00    35.00
2020  01  03  05  12  00    35.00    -3.00    32.00
2020  01  03  05  14  00    40.00    -6.00    34.00
2020  01  03  05  15  00    49.00   -14.00    35.00
2020  01  03  05  17  00    53.00   -22.00    31.00
2020  01  03  05  19  00    68.00   -38.00    30.00
2020  01  03  05  21  00   100.00   -57.00    43.00
2020  01  03  05  23  00    77.00   -33.00    44.00
2020  01  03  05  25  00    85.00   -45.00    40.00
2020  01  03  05  27  00    97.00   -50.00    47.00
2020  01  03  05  28  00   103.00   -54.00    49.00
2020  01  03  05  30  00    94.00   -44.00    50.00
2020  01  03  05  31  00    97.00   -43.00    54.00
2020  01  03  05  32  00    91.00   -36.00    55.00
2020  01  03  05  33  00    88.00   -31.00    57.00
2020  01  03  05  34  00    91.00   -30.00    61.00
2020  01  03  05  35  00    93.00   -32.00    61.00
2020  01  03  05  36  00    96.00   -33.00    63.00
2020  01  03  05  37  00    93.00   -29.00    64.00
2020  01  03  05  38  00    89.00   -26.00    63.00
2020  01  03  05  39  00    92.00   -27.00    65.00
2020  01  03  05  40  00    99.00   -31.00    68.00
2020  01  03  05  41  00   110.00   -38.00    72.00
2020  01  03  05  42  00   111.00   -38.00    73.00
2020  01  03  05  43  00    97.00   -30.00    67.00
2020  01  03  05  44  00    91.00   -27.00    64.00
2020  01  03  05  45  00    91.00   -25.00    66.00
